food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary,recommend_score
plantain fried,16,0.6,0.2,2.6,0.2,0.023,0.2,0.0,0.065,0.00325,0.0,1.0,0.923076923076923,0.8666666666666666,0.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5494829052197803
rosemary fresh,1,0.1,0.016,0.1,0.0,0.005,0.012,0.0,0.039,0.00195,0.0,0.08,0.1538461538461538,0.0333333333333333,0.048,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5494654574175823
veal shank cooked,371,12.0,4.0,0.0,0.0,61.2,0.0,240.6,0.2,0.01,80.19999999999999,20.0,18.461538461538463,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5494634615384616
shrimp fried,52,3.2,0.7,4.8,0.086,1.3,0.1,9.9,0.2,0.01,3.3000000000000003,3.4999999999999996,4.923076923076923,1.6,0.4,0.86,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5494262087912087
taro chips,11,0.6,0.1,1.6,0.04,0.049,0.2,0.0,0.022,0.0011,0.0,0.5,0.923076923076923,0.5333333333333334,0.8,0.4,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5493668873626373
cauliflower cooked,29,0.6,0.055,5.1,2.6,2.3,2.9,0.0,0.094,0.0046999999999999,0.0,0.2749999999999999,0.923076923076923,1.6999999999999995,11.6,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5493631016483516
beef shoulder steak raw,349,17.3,7.5,0.0,0.0,48.2,0.0,164.9,0.2,0.01,54.96666666666666,37.5,26.61538461538462,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.5493535714285714
sesame seeds toasted,45,3.8,0.5,2.1,0.0,1.4,1.1,0.0,0.07,0.0035,0.0,2.5,5.846153846153846,0.7000000000000001,4.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5493418818681318
maitake mushrooms,0,0.017,0.011,0.072,0.043,0.016,0.041,0.0,0.059,0.00295,0.0,0.0549999999999999,0.0261538461538461,0.0239999999999999,0.164,0.43,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5493367211538461
chinese cabbage pe tsai raw,12,0.2,0.033,2.5,1.1,0.9,0.9,0.0,0.049,0.00245,0.0,0.165,0.3076923076923077,0.8333333333333334,3.6000000000000005,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5492810755494505
bluefin tuna cooked,276,9.4,2.4,0.0,0.0,44.9,0.0,73.5,0.02,0.001,24.5,12.0,14.461538461538462,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5492452472527473
cranberry beans raw,653,2.4,0.6,117.1,0.0,44.9,48.2,0.0,0.014,0.0007,0.0,3.0,3.692307692307692,39.03333333333333,192.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5491595851648351
celery raw,6,0.045,0.005,1.2,0.5,0.3,0.6,0.0,0.019,0.00095,0.0,0.025,0.0692307692307692,0.4,2.4,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5491522156593406
hand breaded chicken tenders carls jr,57,2.9,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.461538461538462,0.0666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5491098901098901
poppy seeds,46,3.7,0.4,2.5,0.3,1.6,1.7,0.0,0.079,0.0039499999999999,0.0,2.0,5.6923076923076925,0.8333333333333334,6.800000000000001,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5490637815934066
beef broth powder,8,0.3,0.2,0.6,0.6,0.6,0.0,0.4,0.9,0.045,0.1333333333333333,1.0,0.4615384615384615,0.2,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5489390567765569
shiitake mushrooms cooked,10,0.007,0.061,2.6,0.7,0.3,0.4,0.0,0.048,0.0024,0.0,0.305,0.0107692307692307,0.8666666666666666,1.6,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5488655164835166
omelet,94,7.1,2.0,0.4,0.2,6.4,0.0,190.9,0.013,0.00065,63.63333333333333,10.0,10.923076923076923,0.1333333333333333,0.0,2.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5487863337912088
egg fried,90,6.8,2.0,0.4,0.2,6.3,0.0,184.5,0.043,0.0021499999999999,61.5,10.0,10.461538461538462,0.1333333333333333,0.0,2.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.548700907967033
water chestnut raw,120,0.1,0.039,29.7,6.0,1.7,3.7,0.0,0.097,0.00485,0.0,0.1949999999999999,0.1538461538461538,9.9,14.800000000000002,60.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5486312074175824
cayenne pepper,1,0.094,0.043,0.2,0.089,0.039,0.052,0.0,0.059,0.00295,0.0,0.215,0.1446153846153846,0.0666666666666666,0.208,0.89,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5486171881868133
vanilla extract,12,0.069,0.003,0.5,0.5,0.0,0.0,0.0,0.061,0.0030499999999999,0.0,0.015,0.1061538461538461,0.1666666666666666,0.0,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.548538114010989
serrano pepper,2,0.075,0.072,0.4,0.2,0.1,0.2,0.0,0.067,0.00335,0.0,0.36,0.1153846153846153,0.1333333333333333,0.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5485023475274726
mung bean sprouts raw,6,0.044,0.036,1.2,0.8,0.6,0.4,0.0,0.08,0.004,0.0,0.18,0.0676923076923076,0.4,1.6,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5483908791208791
shallots dried,3,0.013,0.063,0.7,0.3,0.1,0.1,0.0,0.059,0.00295,0.0,0.315,0.0199999999999999,0.2333333333333333,0.4,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5482921607142858
hot chile pepper dried,2,0.054,0.001,0.3,0.2,0.054,0.1,0.0,0.041,0.00205,0.0,0.005,0.083076923076923,0.1,0.4,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5481794052197801
potato chips,161,10.4,3.3,15.9,0.007,2.1,1.4,0.0,0.021,0.00105,0.0,16.499999999999996,16.0,5.3,5.6,0.0699999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.548137125
non alcoholic wine,2,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.095,0.00475,0.0,0.0,0.0,0.1,0.0,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5478572321428572
black walnut dried,31,3.0,0.2,0.5,0.018,1.2,0.3,0.0,0.028,0.0014,0.0,1.0,4.615384615384616,0.1666666666666666,1.2,0.18,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.547818401098901
green olives pickled,4,0.4,0.064,0.1,0.051,0.073,0.057,0.0,0.1,0.005,0.0,0.32,0.6153846153846154,0.0333333333333333,0.2279999999999999,0.5099999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5477803296703296
raspberries,5,0.034,0.005,1.2,0.4,0.1,0.7,0.0,0.054,0.0026999999999999,0.0,0.025,0.0523076923076923,0.4,2.8,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5476945851648352
garden cress raw,3,0.062,0.052,0.5,0.4,0.2,0.063,0.0,0.079,0.0039499999999999,0.0,0.26,0.0953846153846153,0.1666666666666666,0.252,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5474692760989011
salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.547375
sesame seeds dried,52,4.5,0.6,2.1,0.031,1.6,1.1,0.0,0.049,0.00245,0.0,3.0,6.923076923076923,0.7000000000000001,4.4,0.31,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5473078337912087
salsa verde,6,0.1,0.0,1.0,0.5,0.2,0.3,0.0,0.034,0.0017,0.0,0.0,0.1538461538461538,0.3333333333333333,1.2,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5472619752747252
hotcakes mcdonalds,113,2.9,0.6,19.0,4.4,3.0,0.7,6.4,0.2,0.01,2.1333333333333337,3.0,4.461538461538462,6.333333333333334,2.8,44.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5472015567765568
peas onions cooked,81,0.4,0.055,15.5,6.8,4.6,4.0,0.0,0.5,0.025,0.0,0.2749999999999999,0.6153846153846154,5.166666666666667,16.0,68.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5469828296703296
portabella mushrooms raw,19,0.3,0.036,3.3,2.2,1.8,1.1,0.0,0.014,0.0007,0.0,0.18,0.4615384615384615,1.1,4.4,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5468903543956043
okra cooked,35,0.3,0.032,7.2,3.8,3.0,4.0,0.0,0.4,0.02,0.0,0.16,0.4615384615384615,2.4,16.0,38.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5468884615384615
chicken bouillon dry,11,0.6,0.1,0.7,0.7,0.7,0.0,0.5,1.0,0.05,0.1666666666666666,0.5,0.923076923076923,0.2333333333333333,0.0,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5468209706959707
vegetable fruit juice,9,0.017,0.0,2.2,0.6,0.071,0.0,0.0,0.043,0.0021499999999999,0.0,0.0,0.0261538461538461,0.7333333333333334,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5468180782967033
blue cheese dressing light,14,0.4,0.1,2.1,0.6,0.3,0.0,1.6,0.2,0.01,0.5333333333333334,0.5,0.6153846153846154,0.7000000000000001,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.546726282051282
chili pepper sauce green,3,0.032,0.048,0.8,0.4,0.1,0.3,0.0,0.03,0.0014999999999999,0.0,0.24,0.0492307692307692,0.2666666666666667,1.2,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5465838049450549
sesame butter,94,8.1,1.1,3.8,0.0,2.9,0.9,0.0,0.031,0.00155,0.0,5.500000000000001,12.461538461538462,1.2666666666666666,3.6000000000000005,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5464911222527472
olives,10,0.9,0.2,0.5,0.0,0.09,0.1,0.0,0.001,5e-05,0.0,1.0,1.3846153846153846,0.1666666666666666,0.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5464542953296703
sunflower seeds dry roasted,47,4.0,0.4,1.9,0.2,1.5,0.9,0.0,0.067,0.00335,0.0,2.0,6.153846153846154,0.6333333333333333,3.6000000000000005,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5464281717032967
graham crackers,355,8.5,1.3,64.5,26.1,5.8,2.4,0.0,0.4,0.02,0.0,6.5,13.076923076923078,21.5,9.6,261.00000000000006,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.5464159340659341
whitefish cooked,265,11.6,1.8,0.0,0.0,37.7,0.0,118.6,0.1,0.005,39.53333333333333,9.0,17.846153846153847,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5462949175824177
scallop squash cooked,29,0.3,0.034,5.9,2.7,1.9,3.4,0.0,0.4,0.02,0.0,0.17,0.4615384615384615,1.966666666666667,13.6,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5462098901098901
roe raw,20,0.9,0.2,0.2,0.0,3.1,0.0,52.4,0.052,0.0026,17.466666666666665,1.0,1.3846153846153846,0.0666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5461077893772893
chokecherries,249,2.6,0.0,51.8,14.4,4.7,30.8,0.0,0.078,0.0039,0.0,0.0,4.0,17.266666666666666,123.2,144.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.5460064642857144
chili pepper sauce red,3,0.089,0.073,0.6,0.4,0.1,0.1,0.0,0.003,0.00015,0.0,0.3649999999999999,0.1369230769230769,0.2,0.4,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5459362376373627
tomato chili sauce,6,0.095,0.076,1.2,0.6,0.2,0.4,0.0,0.083,0.00415,0.0,0.38,0.1461538461538461,0.4,1.6,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5458012925824175
cranberries dried,370,1.6,0.1,98.8,78.0,0.053,6.8,0.0,0.037,0.0018499999999999,0.0,0.5,2.4615384615384617,32.93333333333333,27.200000000000003,780.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.5457585151098902
mixed nuts roasted,178,15.4,2.0,7.6,1.4,5.2,2.7,0.0,0.1,0.005,0.0,10.0,23.692307692307693,2.533333333333333,10.8,13.999999999999998,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5456767857142857
salsa sauce,5,0.039,0.07,1.2,0.7,0.3,0.3,0.0,0.1,0.005,0.0,0.35,0.06,0.4,1.2,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5456196428571428
onion cooked,7,0.034,0.095,1.5,0.7,0.2,0.2,0.0,0.04,0.002,0.0,0.475,0.0523076923076923,0.5,0.8,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5455926923076924
gatorade g2 pepsi,2,0.052,0.0,0.6,0.4,0.069,0.0,0.0,0.011,0.00055,0.0,0.0,0.0799999999999999,0.2,0.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5454012321428571
ranch dressing fat free,17,0.3,0.007,3.7,0.7,0.039,0.088,1.0,0.1,0.005,0.3333333333333333,0.0349999999999999,0.4615384615384615,1.2333333333333334,0.352,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5453694139194141
pecan shortbread cookies,76,4.6,1.1,8.2,0.0,0.7,0.3,4.6,0.002,0.0001,1.5333333333333332,5.500000000000001,7.076923076923077,2.733333333333333,1.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5452675650183151
pork centre rib roasts raw,275,9.7,3.3,0.0,0.0,44.0,0.0,113.1,0.1,0.005,37.7,16.499999999999996,14.923076923076922,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5451822802197803
whitefish raw,265,11.6,1.8,0.0,0.0,37.8,0.0,118.8,0.1,0.005,39.599999999999994,9.0,17.846153846153847,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5450449175824177
potato chips reduced fat,801,35.4,7.1,113.7,0.4,12.1,10.0,0.0,0.8,0.04,0.0,35.5,54.46153846153846,37.9,40.0,4.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.54495
seatrout raw,248,8.6,2.4,0.0,0.0,39.8,0.0,197.5,0.1,0.005,65.83333333333333,12.0,13.23076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5449460164835166
corn cake,35,0.2,0.019,7.5,2.1,0.7,0.2,0.0,0.01,0.0005,0.0,0.095,0.3076923076923077,2.5,0.8,21.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5449385576923077
red salmon sockeye filets smoked,373,12.3,2.8,0.0,0.0,65.5,0.0,167.4,0.065,0.00325,55.8,13.999999999999998,18.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5449096909340659
pie crust,121,8.0,2.0,10.9,0.045,1.5,0.4,0.0,0.1,0.005,0.0,10.0,12.307692307692308,3.6333333333333337,1.6,0.4499999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5448726648351648
beef mince meat asda,55,3.1,1.3,6.8,0.054,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.769230769230769,2.2666666666666666,0.0,0.54,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5448493406593407
winter squash raw,39,0.2,0.019,10.0,2.6,1.1,1.7,0.0,0.027,0.0013499999999999,0.0,0.095,0.3076923076923077,3.3333333333333335,6.800000000000001,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.544717896978022
onion rings fried,27,1.6,0.3,2.8,0.4,0.3,0.2,0.0,0.015,0.0007499999999999,0.0,1.5,2.4615384615384617,0.9333333333333332,0.8,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5447114079670329
corn dried,119,3.0,0.6,18.8,6.0,4.1,5.8,0.0,0.029,0.00145,0.0,3.0,4.615384615384616,6.266666666666667,23.2,60.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5446237403846154
hazelnuts roasted,194,18.7,1.4,5.3,1.5,4.5,2.8,0.0,0.0,0.0,0.0,6.999999999999999,28.76923076923077,1.7666666666666668,11.2,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5446071428571428
american grapes,2,0.087,0.029,0.4,0.4,0.035,0.09,0.0,0.056,0.0028,0.0,0.145,0.1338461538461538,0.1333333333333333,0.36,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5445555109890109
jalapeno pepper,4,0.002,0.06,0.9,0.6,0.1,0.4,0.0,0.028,0.0014,0.0,0.3,0.003076923076923,0.3,1.6,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5445021373626373
lamb foreshank cooked,360,19.9,8.3,0.0,0.0,42.0,0.0,156.9,0.1,0.005,52.3,41.5,30.61538461538461,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.5442482142857143
potato sticks,188,12.4,3.2,19.2,0.006,2.4,1.2,0.0,0.2,0.01,0.0,16.0,19.076923076923077,6.4,4.8,0.06,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5441866483516483
horseradish,2,0.085,0.007,0.6,0.4,0.003,0.2,0.0,0.039,0.00195,0.0,0.0349999999999999,0.1307692307692307,0.2,0.8,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5441849629120878
american cheese spread,46,3.4,2.1,1.4,1.2,2.6,0.0,8.8,0.3,0.015,2.9333333333333336,10.500000000000002,5.230769230769231,0.4666666666666666,0.0,12.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5441091117216118
radish pickled,42,0.5,0.1,7.8,3.0,1.7,3.3,0.0,1.2,0.06,0.0,0.5,0.7692307692307693,2.6,13.2,30.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5440307692307692
dried tomatoes,5,0.053,0.032,1.1,0.8,0.3,0.2,0.0,0.069,0.00345,0.0,0.16,0.0815384615384615,0.3666666666666667,0.8,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5439697293956043
rhubarb cooked,278,0.1,0.08,74.9,68.9,0.9,4.8,0.0,0.007,0.00035,0.0,0.4,0.1538461538461538,24.96666666666667,19.2,689.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.5439506717032967
iceberg lettuce,8,0.045,0.089,1.7,1.1,0.5,0.7,0.0,0.022,0.0011,0.0,0.445,0.0692307692307692,0.5666666666666667,2.8,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5437939478021978
gourd raw,19,0.2,0.07,4.1,1.9,1.1,1.0,0.0,0.03,0.0014999999999999,0.0,0.35,0.3076923076923077,1.3666666666666665,4.0,19.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5437882005494505
kohlrabi cooked,48,0.2,0.041,11.0,4.6,3.0,1.8,0.0,0.035,0.00175,0.0,0.205,0.3076923076923077,3.6666666666666665,7.200000000000001,46.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5436077541208791
nance syrup,4,0.002,0.0,0.8,0.6,0.028,0.3,0.0,0.035,0.00175,0.0,0.0,0.003076923076923,0.2666666666666667,1.2,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5435995123626373
mock tender steak raw,244,8.3,3.6,0.0,0.0,42.2,0.0,132.7,0.2,0.01,44.23333333333333,18.0,12.769230769230772,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.5435843406593407
sweet sour dressing,2,0.0,0.0,0.6,0.6,0.082,0.0,0.0,0.065,0.00325,0.0,0.0,0.0,0.2,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5431434821428571
seatrout cooked,247,8.6,2.4,0.0,0.0,39.9,0.0,197.2,0.1,0.005,65.73333333333333,12.0,13.23076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.543124587912088
pork centre loin chops raw,338,18.0,6.0,0.0,0.0,41.2,0.0,137.3,0.1,0.005,45.76666666666667,30.0,27.692307692307693,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.5431053571428572
celery cooked,7,0.098,0.064,1.5,0.9,0.3,0.6,0.0,0.093,0.00465,0.0,0.32,0.1507692307692307,0.5,2.4,9.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5430843557692308
crookneck squash canned,27,0.1,0.088,6.2,2.5,1.3,2.9,0.0,0.006,0.0003,0.0,0.4399999999999999,0.1538461538461538,2.0666666666666664,11.6,25.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5430224752747252
leeks cooked,38,0.2,0.086,9.4,2.6,1.0,1.2,0.0,0.067,0.00335,0.0,0.43,0.3076923076923077,3.1333333333333333,4.8,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5428814684065935
tuna canned in oil,331,14.4,2.3,0.0,0.0,47.2,0.0,55.2,0.7,0.0349999999999999,18.4,11.5,22.153846153846153,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5428803571428572
egg white delight mcdonalds,250,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.615384615384617,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5428571428571428
chayote raw,25,0.2,0.027,6.0,2.2,1.1,2.2,0.0,0.094,0.0046999999999999,0.0,0.135,0.3076923076923077,2.0,8.8,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.542692771978022
crackers,82,4.2,0.9,9.8,1.3,1.1,0.4,0.0,0.1,0.005,0.0,4.5,6.461538461538462,3.266666666666667,1.6,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5426081043956045
strawberries,4,0.069,0.057,0.9,0.6,0.01,0.2,0.0,0.068,0.0034,0.0,0.285,0.1061538461538461,0.3,0.8,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5425890604395603
pistachio nuts roasted,172,13.7,1.7,8.5,2.3,6.3,3.1,0.0,0.008,0.0003999999999999,0.0,8.5,21.076923076923077,2.833333333333333,12.4,23.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5425327142857143
gingersnap cookies,29,0.7,0.2,5.4,1.4,0.4,0.2,0.0,0.012,0.0006,0.0,1.0,1.0769230769230769,1.8000000000000005,0.8,13.999999999999998,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5424900054945054
lemons,17,0.2,0.063,5.4,1.5,0.6,1.6,0.0,0.045,0.00225,0.0,0.315,0.3076923076923077,1.8000000000000005,6.4,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5423897184065934
turkey bologna,59,4.5,1.2,1.3,0.8,3.2,0.1,21.0,0.3,0.015,7.000000000000001,6.0,6.923076923076923,0.4333333333333333,0.4,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5421787087912088
baby carrots,5,0.053,0.015,1.2,0.7,0.031,0.4,0.0,0.097,0.00485,0.0,0.075,0.0815384615384615,0.4,1.6,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5420967293956044
peas carrots cooked,77,0.7,0.1,16.2,7.0,4.9,5.0,0.0,0.5,0.025,0.0,0.5,1.0769230769230769,5.4,20.0,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5419855769230769
plantain chips,150,8.4,2.4,18.1,0.3,0.6,1.0,0.0,0.039,0.00195,0.0,12.0,12.923076923076923,6.033333333333333,4.0,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5417765837912087
sesame crunch,9,0.6,0.096,0.9,0.6,0.2,0.1,0.0,0.027,0.0013499999999999,0.0,0.48,0.923076923076923,0.3,0.4,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.5417096552197802
